,air_store_id,air_genre_name,air_area_name,latitude,longitude,latlong_m,1_close_st,2_close_st,3_close_st,4_close_st,5_close_st
82,air_42c9aa6d617c5057,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775,[  34.7569503  134.8411775],hyogo__akashi-kana__akashi,hyogo__miki-kana__miki,hyogo__himeji-kana__gimpe,hyogo__fukusaki-kana__fuksaki,hyogo__awaji-cho-kana__awajiko____2004-03-01
83,air_645cb18b33f938cf,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775,[  34.7569503  134.8411775],hyogo__akashi-kana__akashi,hyogo__miki-kana__miki,hyogo__himeji-kana__gimpe,hyogo__fukusaki-kana__fuksaki,hyogo__awaji-cho-kana__awajiko____2004-03-01
84,air_831658500aa7c846,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
85,air_a49f1cf0634f13e5,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
86,air_c88467d88b2c8ecd,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
87,air_00a91d42b08b08d9,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
88,air_d1f20424f76cc78e,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
89,air_32f5d7cd696e3c4a,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
90,air_40f6193ea3ed1b91,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
91,air_4092cfbd95a3ac1b,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
92,air_399904bdb7685ca0,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
93,air_baf28ac9f13a307d,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
94,air_2a3743e37aab04b4,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
95,air_3561fd1c0bce6a95,Italian/French,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891,[  35.602201   139.6976891],kanagawa__hiyoshi-kana__hiyoshi,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai
96,air_4e1c38f68f435596,Italian/French,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891,[  35.602201   139.6976891],kanagawa__hiyoshi-kana__hiyoshi,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda,tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai
97,air_d54d6fcb116fbed3,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.34156430000002,[  34.7375965  135.3415643],hyogo__nishinomiya-kana__nishinomiya,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,osaka__toyonaka-kana__toyonaka,hyogo__naoki-kana__nagio____2006-03-06
98,air_eb2d2653586315dd,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.34156430000002,[  34.7375965  135.3415643],hyogo__nishinomiya-kana__nishinomiya,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,osaka__toyonaka-kana__toyonaka,hyogo__naoki-kana__nagio____2006-03-06
99,air_142e78ba7001da9c,Italian/French,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.34156430000002,[  34.7375965  135.3415643],hyogo__nishinomiya-kana__nishinomiya,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,osaka__toyonaka-kana__toyonaka,hyogo__naoki-kana__nagio____2006-03-06
100,air_bfafaed35e213fd7,Italian/French,Tōkyō-to Meguro-ku Takaban,35.629564,139.68499219999998,[  35.629564   139.6849922],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__chofu-kana__NONE____1976-12-13
101,air_fa12b40b02fecfd8,Italian/French,Tōkyō-to Meguro-ku Takaban,35.629564,139.68499219999998,[  35.629564   139.6849922],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__haneda-kana__haneda,tokyo__chofu-kana__NONE____1976-12-13
102,air_fdc02ec4a3d21ea4,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
103,air_35c4732dcbfe31be,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
104,air_3ac24136722e2291,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
105,air_cbe139af83feb388,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,[  34.6951242  135.1978525],hyogo__kobe-kana__koube,hyogo__kobe-airport-kana__kobuteuko,hyogo__rokko-mountain-kana__rokkou-san____2006-03-31,hyogo__ashiya-kana__ashiya____2004-03-01,hyogo__kobe-shioya-kana__kouteoshaoya____2004-03-01
106,air_9ae7081cb77dc51e,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
107,air_2e7cb1f1a2a9cd6a,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
108,air_64d4491ad8cdb1c6,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
109,air_88c8e34baa79217b,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
110,air_6b7678aae65d2d59,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
111,air_87467487d21891dd,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
112,air_ba937bf13d40fb24,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
113,air_c5459218282bedd5,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
114,air_fe22ef5a9cbef123,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
115,air_901925b628677c2e,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
116,air_1e665503b8474c55,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
117,air_25c583983246b7b0,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
118,air_0585011fa179bcce,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
119,air_e01d99390355408d,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
120,air_68147db09287bf74,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
121,air_383f5b2f8d345a49,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
122,air_7e12c5d27f44a8de,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
123,air_7ef9a5ea5c8fe39f,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
124,air_8b4a46dc521bfcfe,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
125,air_db80363d35f10926,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.36481899999998,[  43.7706355  142.364819 ],hokkaido_kamikawa__asahikawa-kana__asahikawa,hokkaido_kamikawa__togaki-kana__higashigakagura,hokkaido_sorachi__tokiwakayama-kana__tokiwayama____1984-10-03,hokkaido_kamikawa__higashikawa-kana__higashikawa,hokkaido_kamikawa__egunshima-kana__ethanbets
126,air_c6aa2efba0ffc8eb,Dining bar,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.80447880000003,[  35.7756644  139.8044788],tokyo__tokyo-kana__tonokyo,saitama__koshigaya-kana__NONE,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,saitama__saitama-kana__saitama
127,air_6d64dba2edd4fc0c,Dining bar,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.80447880000003,[  35.7756644  139.8044788],tokyo__tokyo-kana__tonokyo,saitama__koshigaya-kana__NONE,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,saitama__saitama-kana__saitama
128,air_9ca2767761efff4d,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
129,air_dea0655f96947922,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
130,air_81c5dff692063446,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
131,air_dc0e080ba0a5e5af,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
132,air_cf2229e64408d9fe,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
133,air_c6a164dd4060e960,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
134,air_16c4cfddeb2cf69b,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,[  34.7053617  135.5100252],osaka__osaka-kana__osaka,osaka__toyonaka-kana__toyonaka,osaka__yao-kana__yao,osaka__mino-kana__minoo____2009-12-18,osaka__ikomayama-kana__ikomayama
135,air_fcd4492c83f1c6b9,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
136,air_d4d218b451f82c3d,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
137,air_707d4b6328f2c2df,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
138,air_e1b76fcb5208fb6b,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
139,air_9f277fb7a2c1d842,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
140,air_465bddfed3353b23,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
141,air_cd5f54969be9ed08,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
142,air_ab3ae0e410b20069,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
143,air_97958e7fce98b6a3,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
144,air_bfda7731a6c6fc61,Dining bar,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
145,air_df507aec929ce5f6,Dining bar,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
146,air_e657ca554b0c008c,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
147,air_b4f32bcc399da2b9,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
148,air_af03c277a167b2bd,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
149,air_43b65e4b05bff2d3,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
150,air_256be208a979e023,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
151,air_d00161e19f08290b,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
152,air_fd154088b1de6fa7,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
153,air_15ae33469e9ea2dd,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
154,air_1e23210b584540e7,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
155,air_fa4ffc9057812fa2,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
156,air_a21ffca0bea1661a,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
