,Fukuoka-ken Fukuoka-shi Daimyō,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Fukuoka-ken Fukuoka-shi Imaizumi,Fukuoka-ken Fukuoka-shi Momochi,Fukuoka-ken Fukuoka-shi Shiobaru,Fukuoka-ken Fukuoka-shi Takatori,Fukuoka-ken Fukuoka-shi Tenjin,Fukuoka-ken Fukuoka-shi Torikai,Fukuoka-ken Itoshima-shi Maebarunishi,Fukuoka-ken Kitakyūshū-shi Konyamachi,Fukuoka-ken Kitakyūshū-shi None,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Fukuoka-ken Kurume-shi Jōnanmachi,Fukuoka-ken Yame-shi Motomachi,Hiroshima-ken Fukuyama-shi Higashisakuramachi,Hiroshima-ken Hiroshima-shi Kokutaijimachi,Hiroshima-ken Hiroshima-shi Nagarekawachō,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,Hokkaidō Asahikawa-shi 6 Jōdōri,Hokkaidō Katō-gun Motomachi,Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō,Hokkaidō Sapporo-shi Kita 24 Jōnishi,Hokkaidō Sapporo-shi Kotoni 2 Jō,Hokkaidō Sapporo-shi Minami 3 Jōnishi,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,Hyōgo-ken Himeji-shi Yasuda,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Hyōgo-ken Kōbe-shi Kumoidōri,Hyōgo-ken Kōbe-shi Motomachidōri,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Hyōgo-ken Takarazuka-shi Tōyōchō,Miyagi-ken Sendai-shi Kamisugi,Niigata-ken Kashiwazaki-shi Chūōchō,Niigata-ken Nagaoka-shi Ōtedōri,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,Niigata-ken Niigata-shi Teraohigashi,Shizuoka-ken Hamamatsu-shi Motoshirochō,Shizuoka-ken Numazu-shi Miyukichō,Shizuoka-ken Shizuoka-shi Ōtemachi,Tōkyō-to Adachi-ku Chūōhonchō,Tōkyō-to Bunkyō-ku Kasuga,Tōkyō-to Bunkyō-ku Sendagi,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,Tōkyō-to Chiyoda-ku Kudanminami,Tōkyō-to Chūō-ku Ginza,Tōkyō-to Chūō-ku Tsukiji,Tōkyō-to Edogawa-ku Chūō,Tōkyō-to Fuchū-shi Miyanishichō,Tōkyō-to Itabashi-ku Itabashi,Tōkyō-to Katsushika-ku Tateishi,Tōkyō-to Kita-ku Ōjihonchō,Tōkyō-to Koganei-shi Honchō,Tōkyō-to Kōtō-ku Kameido,Tōkyō-to Kōtō-ku Tomioka,Tōkyō-to Kōtō-ku Tōyō,Tōkyō-to Machida-shi Morino,Tōkyō-to Meguro-ku Jiyūgaoka,Tōkyō-to Meguro-ku Kamimeguro,Tōkyō-to Meguro-ku Takaban,Tōkyō-to Minato-ku Akasaka,Tōkyō-to Minato-ku Roppongi,Tōkyō-to Minato-ku Shibakōen,Tōkyō-to Musashino-shi Kichijōji Honchō,Tōkyō-to Musashino-shi Midorichō,Tōkyō-to Nakano-ku Nakano,Tōkyō-to Nerima-ku Toyotamakita,Tōkyō-to Setagaya-ku Kitazawa,Tōkyō-to Setagaya-ku Okusawa,Tōkyō-to Setagaya-ku Sangenjaya,Tōkyō-to Setagaya-ku Setagaya,Tōkyō-to Shibuya-ku Dōgenzaka,Tōkyō-to Shibuya-ku Higashi,Tōkyō-to Shibuya-ku Jingūmae,Tōkyō-to Shibuya-ku Shibuya,Tōkyō-to Shinagawa-ku Higashigotanda,Tōkyō-to Shinagawa-ku Hiromachi,Tōkyō-to Shinjuku-ku Kabukichō,Tōkyō-to Shinjuku-ku Nishishinjuku,Tōkyō-to Suginami-ku Asagayaminami,Tōkyō-to Tachikawa-shi Izumichō,Tōkyō-to Taitō-ku Asakusa,Tōkyō-to Taitō-ku Higashiueno,Tōkyō-to Taitō-ku Kuramae,Tōkyō-to Toshima-ku Higashiikebukuro,Tōkyō-to Toshima-ku Mejiro,Tōkyō-to Toshima-ku Minamiikebukuro,Tōkyō-to Toshima-ku Nishiikebukuro,Tōkyō-to Toshima-ku Sugamo,Tōkyō-to Ōta-ku Kamata,Tōkyō-to Ōta-ku Kamiikedai,Ōsaka-fu Higashiōsaka-shi Aramotokita,Ōsaka-fu Neyagawa-shi Honmachi,Ōsaka-fu Sakai-shi Minamikawaramachi,Ōsaka-fu Suita-shi Izumichō,Ōsaka-fu Ōsaka-shi Fuminosato,Ōsaka-fu Ōsaka-shi Kyōmachibori,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,Ōsaka-fu Ōsaka-shi Nakanochō,Ōsaka-fu Ōsaka-shi Nanbasennichimae,Ōsaka-fu Ōsaka-shi Shinmachi,Ōsaka-fu Ōsaka-shi Ōgimachi
2016-05-11,1813900.0,0.0,998712.0,1813900.0,0.0,1668788.0,1685860.0,1813900.0,1655984.0,0.0,1766952.0,0.0,0.0,1677324.0,1813900.0,1813900.0,1600500.0,1788292.0,1813900.0,0.0,0.0,1037124.0,1737076.0,1813900.0,0.0,1694396.0,0.0,1813900.0,1796828.0,0.0,0.0,0.0,1813900.0,1506604.0,1681592.0,1805364.0,1032856.0,1809632.0,1549284.0,1720004.0,1399904.0,1805364.0,1527944.0,1536480.0,1813900.0,1805364.0,1801096.0,1028588.0,985908.0,1784024.0,1771220.0,1626108.0,1762684.0,1796828.0,1340152.0,1796828.0,0.0,0.0,0.0,0.0,1707200.0,1690128.0,1809632.0,1037124.0,1574892.0,1801096.0,1805364.0,0.0,0.0,0.0,0.0,1720004.0,921888.0,1805364.0,1813900.0,1570624.0,0.0,1813900.0,1809632.0,1813900.0,0.0,1032856.0,1813900.0,1677324.0,1792560.0,1664520.0,1809632.0,1766952.0,1015784.0,0.0,0.0,1762684.0,1792560.0,1651716.0,0.0,1617572.0,1540748.0,1813900.0,1749880.0,1037124.0,1809632.0,1813900.0
2016-05-12,2017475.0,0.0,1110798.0,2017475.0,0.0,1856077.0,1875065.0,2017475.0,1841836.0,0.0,1965258.0,0.0,0.0,1865571.0,2017475.0,2017475.0,1780125.0,1988993.0,2017475.0,0.0,0.0,1153521.0,1932029.0,2017475.0,0.0,1884559.0,0.0,2017475.0,1998487.0,0.0,0.0,0.0,2017475.0,1675691.0,1870318.0,2007981.0,1148774.0,2012728.0,1723161.0,1913041.0,1557016.0,2007981.0,1699426.0,1708920.0,2017475.0,2007981.0,2003234.0,1144027.0,1096557.0,1984246.0,1970005.0,1808607.0,1960511.0,1998487.0,1490558.0,1998487.0,0.0,0.0,0.0,0.0,1898800.0,1879812.0,2012728.0,1153521.0,1751643.0,2003234.0,2007981.0,0.0,0.0,0.0,0.0,1913041.0,1025352.0,2007981.0,2017475.0,1746896.0,0.0,2017475.0,2012728.0,2017475.0,0.0,1148774.0,2017475.0,1865571.0,1993740.0,1851330.0,2012728.0,1965258.0,1129786.0,0.0,0.0,1960511.0,1993740.0,1837089.0,0.0,1799113.0,1713667.0,2017475.0,1946270.0,1153521.0,2012728.0,2017475.0
2016-05-13,2620975.0,0.0,1443078.0,2620975.0,0.0,2411297.0,2435965.0,2620975.0,2392796.0,0.0,2553138.0,0.0,0.0,2423631.0,2620975.0,2620975.0,2312625.0,2583973.0,2620975.0,0.0,0.0,1498581.0,2509969.0,2620975.0,0.0,2448299.0,0.0,2620975.0,2596307.0,0.0,0.0,0.0,2620975.0,2176951.0,2429798.0,2608641.0,1492414.0,2614808.0,2238621.0,2485301.0,2022776.0,2608641.0,2207786.0,2220120.0,2620975.0,2608641.0,2602474.0,1486247.0,1424577.0,2577806.0,2559305.0,2349627.0,2546971.0,2596307.0,1936438.0,2596307.0,0.0,0.0,0.0,0.0,2466800.0,2442132.0,2614808.0,1498581.0,2275623.0,2602474.0,2608641.0,0.0,0.0,0.0,0.0,2485301.0,1332072.0,2608641.0,2620975.0,2269456.0,0.0,2620975.0,2614808.0,2620975.0,0.0,1492414.0,2620975.0,2423631.0,2590140.0,2405130.0,2614808.0,2553138.0,1467746.0,0.0,0.0,2546971.0,2590140.0,2386629.0,0.0,2337293.0,2226287.0,2620975.0,2528470.0,1498581.0,2614808.0,2620975.0
2016-05-14,2892550.0,0.0,1592604.0,2892550.0,0.0,2661146.0,2688370.0,2892550.0,2640728.0,0.0,2817684.0,0.0,0.0,2674758.0,2892550.0,2892550.0,2552250.0,2851714.0,2892550.0,0.0,0.0,1653858.0,2770042.0,2892550.0,0.0,2701982.0,0.0,2892550.0,2865326.0,0.0,0.0,0.0,2892550.0,2402518.0,2681564.0,2878938.0,1647052.0,2885744.0,2470578.0,2742818.0,2232368.0,2878938.0,2436548.0,2450160.0,2892550.0,2878938.0,2872132.0,1640246.0,1572186.0,2844908.0,2824490.0,2593086.0,2810878.0,2865326.0,2137084.0,2865326.0,0.0,0.0,0.0,0.0,2722400.0,2695176.0,2885744.0,1653858.0,2511414.0,2872132.0,2878938.0,0.0,0.0,0.0,0.0,2742818.0,1470096.0,2878938.0,2892550.0,2504608.0,0.0,2892550.0,2885744.0,2892550.0,0.0,1647052.0,2892550.0,2674758.0,2858520.0,2654340.0,2885744.0,2817684.0,1619828.0,0.0,0.0,2810878.0,2858520.0,2633922.0,0.0,2579474.0,2456966.0,2892550.0,2790460.0,1653858.0,2885744.0,2892550.0
2016-05-15,1853000.0,0.0,1020240.0,1853000.0,0.0,1704760.0,1722200.0,1853000.0,1691680.0,0.0,1805040.0,0.0,0.0,1713480.0,1853000.0,1853000.0,1635000.0,1826840.0,1853000.0,0.0,0.0,1059480.0,1774520.0,1853000.0,0.0,1730920.0,0.0,1853000.0,1835560.0,0.0,0.0,0.0,1853000.0,1539080.0,1717840.0,1844280.0,1055120.0,1848640.0,1582680.0,1757080.0,1430080.0,1844280.0,1560880.0,1569600.0,1853000.0,1844280.0,1839920.0,1050760.0,1007160.0,1822480.0,1809400.0,1661160.0,1800680.0,1835560.0,1369040.0,1835560.0,0.0,0.0,0.0,0.0,1744000.0,1726560.0,1848640.0,1059480.0,1608840.0,1839920.0,1844280.0,0.0,0.0,0.0,0.0,1757080.0,941760.0,1844280.0,1853000.0,1604480.0,0.0,1853000.0,1848640.0,1853000.0,0.0,1055120.0,1853000.0,1713480.0,1831200.0,1700400.0,1848640.0,1805040.0,1037680.0,0.0,0.0,1800680.0,1831200.0,1687320.0,0.0,1652440.0,1573960.0,1853000.0,1787600.0,1059480.0,1848640.0,1853000.0
2016-05-16,1321325.0,0.0,727506.0,1321325.0,0.0,1215619.0,1228055.0,1321325.0,1206292.0,0.0,1287126.0,0.0,0.0,1221837.0,1321325.0,1321325.0,1165875.0,1302671.0,1321325.0,0.0,0.0,755487.0,1265363.0,1321325.0,0.0,1234273.0,0.0,1321325.0,1308889.0,0.0,0.0,0.0,1321325.0,1097477.0,1224946.0,1315107.0,752378.0,1318216.0,1128567.0,1252927.0,1019752.0,1315107.0,1113022.0,1119240.0,1321325.0,1315107.0,1311998.0,749269.0,718179.0,1299562.0,1290235.0,1184529.0,1284017.0,1308889.0,976226.0,1308889.0,0.0,0.0,0.0,0.0,1243600.0,1231164.0,1318216.0,755487.0,1147221.0,1311998.0,1315107.0,0.0,0.0,0.0,0.0,1252927.0,671544.0,1315107.0,1321325.0,1144112.0,0.0,1321325.0,1318216.0,1321325.0,0.0,752378.0,1321325.0,1221837.0,1305780.0,1212510.0,1318216.0,1287126.0,739942.0,0.0,0.0,1284017.0,1305780.0,1203183.0,0.0,1178311.0,1122349.0,1321325.0,1274690.0,755487.0,1318216.0,1321325.0
2016-05-17,1612450.0,0.0,887796.0,1612450.0,0.0,1483454.0,1498630.0,1612450.0,1472072.0,0.0,1570716.0,0.0,0.0,1491042.0,1612450.0,1612450.0,1422750.0,1589686.0,1612450.0,0.0,0.0,921942.0,1544158.0,1612450.0,0.0,1506218.0,0.0,1612450.0,1597274.0,0.0,0.0,0.0,1612450.0,1339282.0,1494836.0,1604862.0,918148.0,1608656.0,1377222.0,1528982.0,1244432.0,1604862.0,1358252.0,1365840.0,1612450.0,1604862.0,1601068.0,914354.0,876414.0,1585892.0,1574510.0,1445514.0,1566922.0,1597274.0,1191316.0,1597274.0,0.0,0.0,0.0,0.0,1517600.0,1502424.0,1608656.0,921942.0,1399986.0,1601068.0,1604862.0,0.0,0.0,0.0,0.0,1528982.0,819504.0,1604862.0,1612450.0,1396192.0,0.0,1612450.0,1608656.0,1612450.0,0.0,918148.0,1612450.0,1491042.0,1593480.0,1479660.0,1608656.0,1570716.0,902972.0,0.0,0.0,1566922.0,1593480.0,1468278.0,0.0,1437926.0,1369634.0,1612450.0,1555540.0,921942.0,1608656.0,1612450.0
2016-05-18,1955425.0,0.0,1076634.0,1955425.0,0.0,1798991.0,1817395.0,1955425.0,1785188.0,0.0,1904814.0,0.0,0.0,1808193.0,1955425.0,1955425.0,1725375.0,1927819.0,1955425.0,0.0,0.0,1118043.0,1872607.0,1955425.0,0.0,1826597.0,0.0,1955425.0,1937021.0,0.0,0.0,0.0,1955425.0,1624153.0,1812794.0,1946223.0,1113442.0,1950824.0,1670163.0,1854203.0,1509128.0,1946223.0,1647158.0,1656360.0,1955425.0,1946223.0,1941622.0,1108841.0,1062831.0,1923218.0,1909415.0,1752981.0,1900213.0,1937021.0,1444714.0,1937021.0,0.0,0.0,0.0,0.0,1840400.0,1821996.0,1950824.0,1118043.0,1697769.0,1941622.0,1946223.0,0.0,0.0,0.0,0.0,1854203.0,993816.0,1946223.0,1955425.0,1693168.0,0.0,1955425.0,1950824.0,1955425.0,0.0,1113442.0,1955425.0,1808193.0,1932420.0,1794390.0,1950824.0,1904814.0,1095038.0,0.0,0.0,1900213.0,1932420.0,1780587.0,0.0,1743779.0,1660961.0,1955425.0,1886410.0,1118043.0,1950824.0,1955425.0
2016-05-19,1969875.0,0.0,1084590.0,1969875.0,0.0,1812285.0,1830825.0,1969875.0,1798380.0,0.0,1918890.0,0.0,0.0,1821555.0,1969875.0,1969875.0,1738125.0,1942065.0,1969875.0,0.0,0.0,1126305.0,1886445.0,1969875.0,0.0,1840095.0,0.0,1969875.0,1951335.0,0.0,0.0,0.0,1969875.0,1636155.0,1826190.0,1960605.0,1121670.0,1965240.0,1682505.0,1867905.0,1520280.0,1960605.0,1659330.0,1668600.0,1969875.0,1960605.0,1955970.0,1117035.0,1070685.0,1937430.0,1923525.0,1765935.0,1914255.0,1951335.0,1455390.0,1951335.0,0.0,0.0,0.0,0.0,1854000.0,1835460.0,1965240.0,1126305.0,1710315.0,1955970.0,1960605.0,0.0,0.0,0.0,0.0,1867905.0,1001160.0,1960605.0,1969875.0,1705680.0,0.0,1969875.0,1965240.0,1969875.0,0.0,1121670.0,1969875.0,1821555.0,1946700.0,1807650.0,1965240.0,1918890.0,1103130.0,0.0,0.0,1914255.0,1946700.0,1793745.0,0.0,1756665.0,1673235.0,1969875.0,1900350.0,1126305.0,1965240.0,1969875.0
2016-05-20,2621825.0,0.0,1443546.0,2621825.0,0.0,2412079.0,2436755.0,2621825.0,2393572.0,0.0,2553966.0,0.0,0.0,2424417.0,2621825.0,2621825.0,2313375.0,2584811.0,2621825.0,0.0,0.0,1499067.0,2510783.0,2621825.0,0.0,2449093.0,0.0,2621825.0,2597149.0,0.0,0.0,0.0,2621825.0,2177657.0,2430586.0,2609487.0,1492898.0,2615656.0,2239347.0,2486107.0,2023432.0,2609487.0,2208502.0,2220840.0,2621825.0,2609487.0,2603318.0,1486729.0,1425039.0,2578642.0,2560135.0,2350389.0,2547797.0,2597149.0,1937066.0,2597149.0,0.0,0.0,0.0,0.0,2467600.0,2442924.0,2615656.0,1499067.0,2276361.0,2603318.0,2609487.0,0.0,0.0,0.0,0.0,2486107.0,1332504.0,2609487.0,2621825.0,2270192.0,0.0,2621825.0,2615656.0,2621825.0,0.0,1492898.0,2621825.0,2424417.0,2590980.0,2405910.0,2615656.0,2553966.0,1468222.0,0.0,0.0,2547797.0,2590980.0,2387403.0,0.0,2338051.0,2227009.0,2621825.0,2529290.0,1499067.0,2615656.0,2621825.0
2016-05-21,3086775.0,0.0,1699542.0,3086775.0,0.0,2839833.0,2868885.0,3086775.0,2818044.0,0.0,3006882.0,0.0,0.0,2854359.0,3086775.0,3086775.0,2723625.0,3043197.0,3086775.0,0.0,0.0,1764909.0,2956041.0,3086775.0,0.0,2883411.0,0.0,3086775.0,3057723.0,0.0,0.0,0.0,3086775.0,2563839.0,2861622.0,3072249.0,1757646.0,3079512.0,2636469.0,2926989.0,2382264.0,3072249.0,2600154.0,2614680.0,3086775.0,3072249.0,3064986.0,1750383.0,1677753.0,3035934.0,3014145.0,2767203.0,2999619.0,3057723.0,2280582.0,3057723.0,0.0,0.0,0.0,0.0,2905200.0,2876148.0,3079512.0,1764909.0,2680047.0,3064986.0,3072249.0,0.0,0.0,0.0,0.0,2926989.0,1568808.0,3072249.0,3086775.0,2672784.0,0.0,3086775.0,3079512.0,3086775.0,0.0,1757646.0,3086775.0,2854359.0,3050460.0,2832570.0,3079512.0,3006882.0,1728594.0,0.0,0.0,2999619.0,3050460.0,2810781.0,0.0,2752677.0,2621943.0,3086775.0,2977830.0,1764909.0,3079512.0,3086775.0
2016-05-22,1846200.0,0.0,1016496.0,1846200.0,0.0,1698504.0,1715880.0,1846200.0,1685472.0,0.0,1798416.0,0.0,0.0,1707192.0,1846200.0,1846200.0,1629000.0,1820136.0,1846200.0,0.0,0.0,1055592.0,1768008.0,1846200.0,0.0,1724568.0,0.0,1846200.0,1828824.0,0.0,0.0,0.0,1846200.0,1533432.0,1711536.0,1837512.0,1051248.0,1841856.0,1576872.0,1750632.0,1424832.0,1837512.0,1555152.0,1563840.0,1846200.0,1837512.0,1833168.0,1046904.0,1003464.0,1815792.0,1802760.0,1655064.0,1794072.0,1828824.0,1364016.0,1828824.0,0.0,0.0,0.0,0.0,1737600.0,1720224.0,1841856.0,1055592.0,1602936.0,1833168.0,1837512.0,0.0,0.0,0.0,0.0,1750632.0,938304.0,1837512.0,1846200.0,1598592.0,0.0,1846200.0,1841856.0,1846200.0,0.0,1051248.0,1846200.0,1707192.0,1824480.0,1694160.0,1841856.0,1798416.0,1033872.0,0.0,0.0,1794072.0,1824480.0,1681128.0,0.0,1646376.0,1568184.0,1846200.0,1781040.0,1055592.0,1841856.0,1846200.0
2016-05-23,1504925.0,0.0,828594.0,1504925.0,0.0,1384531.0,1398695.0,1504925.0,1373908.0,0.0,1465974.0,0.0,0.0,1391613.0,1504925.0,1504925.0,1327875.0,1483679.0,1504925.0,0.0,0.0,860463.0,1441187.0,1504925.0,0.0,1405777.0,0.0,1504925.0,1490761.0,0.0,0.0,0.0,1504925.0,1249973.0,1395154.0,1497843.0,856922.0,1501384.0,1285383.0,1427023.0,1161448.0,1497843.0,1267678.0,1274760.0,1504925.0,1497843.0,1494302.0,853381.0,817971.0,1480138.0,1469515.0,1349121.0,1462433.0,1490761.0,1111874.0,1490761.0,0.0,0.0,0.0,0.0,1416400.0,1402236.0,1501384.0,860463.0,1306629.0,1494302.0,1497843.0,0.0,0.0,0.0,0.0,1427023.0,764856.0,1497843.0,1504925.0,1303088.0,0.0,1504925.0,1501384.0,1504925.0,0.0,856922.0,1504925.0,1391613.0,1487220.0,1380990.0,1501384.0,1465974.0,842758.0,0.0,0.0,1462433.0,1487220.0,1370367.0,0.0,1342039.0,1278301.0,1504925.0,1451810.0,860463.0,1501384.0,1504925.0
2016-05-24,1692775.0,0.0,932022.0,1692775.0,0.0,1557353.0,1573285.0,1692775.0,1545404.0,0.0,1648962.0,0.0,0.0,1565319.0,1692775.0,1692775.0,1493625.0,1668877.0,1692775.0,0.0,0.0,967869.0,1621081.0,1692775.0,0.0,1581251.0,0.0,1692775.0,1676843.0,0.0,0.0,0.0,1692775.0,1405999.0,1569302.0,1684809.0,963886.0,1688792.0,1445829.0,1605149.0,1306424.0,1684809.0,1425914.0,1433880.0,1692775.0,1684809.0,1680826.0,959903.0,920073.0,1664894.0,1652945.0,1517523.0,1644979.0,1676843.0,1250662.0,1676843.0,0.0,0.0,0.0,0.0,1593200.0,1577268.0,1688792.0,967869.0,1469727.0,1680826.0,1684809.0,0.0,0.0,0.0,0.0,1605149.0,860328.0,1684809.0,1692775.0,1465744.0,0.0,1692775.0,1688792.0,1692775.0,0.0,963886.0,1692775.0,1565319.0,1672860.0,1553370.0,1688792.0,1648962.0,947954.0,0.0,0.0,1644979.0,1672860.0,1541421.0,0.0,1509557.0,1437863.0,1692775.0,1633030.0,967869.0,1688792.0,1692775.0
2016-05-25,2038725.0,0.0,1122498.0,2038725.0,0.0,1875627.0,1894815.0,2038725.0,1861236.0,0.0,1985958.0,0.0,0.0,1885221.0,2038725.0,2038725.0,1798875.0,2009943.0,2038725.0,0.0,0.0,1165671.0,1952379.0,2038725.0,0.0,1904409.0,0.0,2038725.0,2019537.0,0.0,0.0,0.0,2038725.0,1693341.0,1890018.0,2029131.0,1160874.0,2033928.0,1741311.0,1933191.0,1573416.0,2029131.0,1717326.0,1726920.0,2038725.0,2029131.0,2024334.0,1156077.0,1108107.0,2005146.0,1990755.0,1827657.0,1981161.0,2019537.0,1506258.0,2019537.0,0.0,0.0,0.0,0.0,1918800.0,1899612.0,2033928.0,1165671.0,1770093.0,2024334.0,2029131.0,0.0,0.0,0.0,0.0,1933191.0,1036152.0,2029131.0,2038725.0,1765296.0,0.0,2038725.0,2033928.0,2038725.0,0.0,1160874.0,2038725.0,1885221.0,2014740.0,1870830.0,2033928.0,1985958.0,1141686.0,0.0,0.0,1981161.0,2014740.0,1856439.0,0.0,1818063.0,1731717.0,2038725.0,1966770.0,1165671.0,2033928.0,2038725.0
2016-05-26,2099500.0,0.0,1155960.0,2099500.0,0.0,1931540.0,1951300.0,2099500.0,1916720.0,0.0,2045160.0,0.0,0.0,1941420.0,2099500.0,2099500.0,1852500.0,2069860.0,2099500.0,0.0,0.0,1200420.0,2010580.0,2099500.0,0.0,1961180.0,0.0,2099500.0,2079740.0,0.0,0.0,0.0,2099500.0,1743820.0,1946360.0,2089620.0,1195480.0,2094560.0,1793220.0,1990820.0,1620320.0,2089620.0,1768520.0,1778400.0,2099500.0,2089620.0,2084680.0,1190540.0,1141140.0,2064920.0,2050100.0,1882140.0,2040220.0,2079740.0,1551160.0,2079740.0,0.0,0.0,0.0,0.0,1976000.0,1956240.0,2094560.0,1200420.0,1822860.0,2084680.0,2089620.0,0.0,0.0,0.0,0.0,1990820.0,1067040.0,2089620.0,2099500.0,1817920.0,0.0,2099500.0,2094560.0,2099500.0,0.0,1195480.0,2099500.0,1941420.0,2074800.0,1926600.0,2094560.0,2045160.0,1175720.0,0.0,0.0,2040220.0,2074800.0,1911780.0,0.0,1872260.0,1783340.0,2099500.0,2025400.0,1200420.0,2094560.0,2099500.0
2016-05-27,2594200.0,0.0,1428336.0,2594200.0,0.0,2386664.0,2411080.0,2594200.0,2368352.0,0.0,2527056.0,0.0,0.0,2398872.0,2594200.0,2594200.0,2289000.0,2557576.0,2594200.0,0.0,0.0,1483272.0,2484328.0,2594200.0,0.0,2423288.0,0.0,2594200.0,2569784.0,0.0,0.0,0.0,2594200.0,2154712.0,2404976.0,2581992.0,1477168.0,2588096.0,2215752.0,2459912.0,2002112.0,2581992.0,2185232.0,2197440.0,2594200.0,2581992.0,2575888.0,1471064.0,1410024.0,2551472.0,2533160.0,2325624.0,2520952.0,2569784.0,1916656.0,2569784.0,0.0,0.0,0.0,0.0,2441600.0,2417184.0,2588096.0,1483272.0,2252376.0,2575888.0,2581992.0,0.0,0.0,0.0,0.0,2459912.0,1318464.0,2581992.0,2594200.0,2246272.0,0.0,2594200.0,2588096.0,2594200.0,0.0,1477168.0,2594200.0,2398872.0,2563680.0,2380560.0,2588096.0,2527056.0,1452752.0,0.0,0.0,2520952.0,2563680.0,2362248.0,0.0,2313416.0,2203544.0,2594200.0,2502640.0,1483272.0,2588096.0,2594200.0
2016-05-28,2923150.0,0.0,1609452.0,2923150.0,0.0,2689298.0,2716810.0,2923150.0,2668664.0,0.0,2847492.0,0.0,0.0,2703054.0,2923150.0,2923150.0,2579250.0,2881882.0,2923150.0,0.0,0.0,1671354.0,2799346.0,2923150.0,0.0,2730566.0,0.0,2923150.0,2895638.0,0.0,0.0,0.0,2923150.0,2427934.0,2709932.0,2909394.0,1664476.0,2916272.0,2496714.0,2771834.0,2255984.0,2909394.0,2462324.0,2476080.0,2923150.0,2909394.0,2902516.0,1657598.0,1588818.0,2875004.0,2854370.0,2620518.0,2840614.0,2895638.0,2159692.0,2895638.0,0.0,0.0,0.0,0.0,2751200.0,2723688.0,2916272.0,1671354.0,2537982.0,2902516.0,2909394.0,0.0,0.0,0.0,0.0,2771834.0,1485648.0,2909394.0,2923150.0,2531104.0,0.0,2923150.0,2916272.0,2923150.0,0.0,1664476.0,2923150.0,2703054.0,2888760.0,2682420.0,2916272.0,2847492.0,1636964.0,0.0,0.0,2840614.0,2888760.0,2661786.0,0.0,2606762.0,2482958.0,2923150.0,2819980.0,1671354.0,2916272.0,2923150.0
2016-05-29,2072725.0,0.0,1141218.0,2072725.0,0.0,1906907.0,1926415.0,2072725.0,1892276.0,0.0,2019078.0,0.0,0.0,1916661.0,2072725.0,2072725.0,1828875.0,2043463.0,2072725.0,0.0,0.0,1185111.0,1984939.0,2072725.0,0.0,1936169.0,0.0,2072725.0,2053217.0,0.0,0.0,0.0,2072725.0,1721581.0,1921538.0,2062971.0,1180234.0,2067848.0,1770351.0,1965431.0,1599656.0,2062971.0,1745966.0,1755720.0,2072725.0,2062971.0,2058094.0,1175357.0,1126587.0,2038586.0,2023955.0,1858137.0,2014201.0,2053217.0,1531378.0,2053217.0,0.0,0.0,0.0,0.0,1950800.0,1931292.0,2067848.0,1185111.0,1799613.0,2058094.0,2062971.0,0.0,0.0,0.0,0.0,1965431.0,1053432.0,2062971.0,2072725.0,1794736.0,0.0,2072725.0,2067848.0,2072725.0,0.0,1180234.0,2072725.0,1916661.0,2048340.0,1902030.0,2067848.0,2019078.0,1160726.0,0.0,0.0,2014201.0,2048340.0,1887399.0,0.0,1848383.0,1760597.0,2072725.0,1999570.0,1185111.0,2067848.0,2072725.0
2016-05-30,1527025.0,0.0,840762.0,1527025.0,0.0,1404863.0,1419235.0,1527025.0,1394084.0,0.0,1487502.0,0.0,0.0,1412049.0,1527025.0,1527025.0,1347375.0,1505467.0,1527025.0,0.0,0.0,873099.0,1462351.0,1527025.0,0.0,1426421.0,0.0,1527025.0,1512653.0,0.0,0.0,0.0,1527025.0,1268329.0,1415642.0,1519839.0,869506.0,1523432.0,1304259.0,1447979.0,1178504.0,1519839.0,1286294.0,1293480.0,1527025.0,1519839.0,1516246.0,865913.0,829983.0,1501874.0,1491095.0,1368933.0,1483909.0,1512653.0,1128202.0,1512653.0,0.0,0.0,0.0,0.0,1437200.0,1422828.0,1523432.0,873099.0,1325817.0,1516246.0,1519839.0,0.0,0.0,0.0,0.0,1447979.0,776088.0,1519839.0,1527025.0,1322224.0,0.0,1527025.0,1523432.0,1527025.0,0.0,869506.0,1527025.0,1412049.0,1509060.0,1401270.0,1523432.0,1487502.0,855134.0,0.0,0.0,1483909.0,1509060.0,1390491.0,0.0,1361747.0,1297073.0,1527025.0,1473130.0,873099.0,1523432.0,1527025.0
